userid,name,age,dob_day,dob_year,dob_month,ingredients,gender,methods,weight,food_tag,cooktime,preptime,servingsize,tagname/taste,mood,alcoholic,receipes_liked,likes,searchids,sharesbyyou,sharestoyou,signuplocation,latitude,longitude,tags_counts,video_id,likedvideo,seasons,marital status,time of day,week day,types of food
18670231,Al Gore,61,17,1959,8,,Female,Steaming,Underweight,Breakfast,45,49,3,Pungent,Ominous,No,"Pie, Thin Crust Pizza, Cheesy Pizza, Pepperoni Pizza, Paneer Pizza",,,"Pie, Thin Crust Pizza, Cheesy Pizza, Pepperoni Pizza, Paneer Pizza","Pie, Thin Crust Pizza, Cheesy Pizza, Pepperoni Pizza, Paneer Pizza",Benglure,,,,,,,,,,
18664114,Al Green,22,24,1998,9,,Female,Steaming,Overweight,Tiffin,30,38,1,Salty,Sadness,No, ('Rated 5.0',,, ('Rated 5.0', ('Rated 5.0',Jaipur,,,,,,,,,,
18661784,Al Gross,73,17,1947,3,,Female,Simmering,Underweight,Dinner,60,69,4,Astringent,Angry,No,,,,,,Mumbai,,,,,,,,,,
18661286,Al Hibbler,10,10,2010,8,,Female,Roasting,Normal,Tiffin,55,57,4,Bitter,Ominous,No,,,,,,Benglure,,,,,,,,,,
18664681,Al Hirschfeld,10,30,2010,9,,Female,Roasting,Overweight,Breakfast,30,36,4,Sour,Stress,No,"Masala Dosa, Babycorn Manchurian, Filter Coffee, Chaat, Dahipuri, Masala Papad, Raagi Dosa",,,"Masala Dosa, Babycorn Manchurian, Filter Coffee, Chaat, Dahipuri, Masala Papad, Raagi Dosa","Masala Dosa, Babycorn Manchurian, Filter Coffee, Chaat, Dahipuri, Masala Papad, Raagi Dosa",Delhi,,,,,,,,,,
18661517,Al Jardine,30,20,1990,5,,Male,Simmering,Overweight,Suffer,45,47,4,Bitter,Ominous,No,,,,,,Delhi,,,,,,,,,,
18663515,Al Jolson,65,17,1955,1,,Male,Baking,Normal,Suffer,50,60,4,Astringent,Ominous,No,Chicken Sandwich,,,Chicken Sandwich,Chicken Sandwich,Kolkata,,,,,,,,,,
18665218,Al Kasha,74,17,1946,12,,Female,Poaching,Underweight,Suffer,45,54,3,Salty,Stress,Yes,,,,,,Jaipur,,,,,,,,,,
18664099,Al Kooper ,77,15,1943,8,,Female,Steaming,Normal,Breakfast,45,50,4,Sweet,Lonely,No,"Biryani, Chicken Bbq Wings, Mocktails, Sangria, Cocktails, Burgers, Pasta",,,"Biryani, Chicken Bbq Wings, Mocktails, Sangria, Cocktails, Burgers, Pasta","Biryani, Chicken Bbq Wings, Mocktails, Sangria, Cocktails, Burgers, Pasta",Benglure,,,,,,,,,,
18662918,"Al Kooper of Blood, Sweat and Tears and The Blues Project",65,13,1955,9,,Female,Frying,Underweight,Tiffin,50,53,4,Sour,Happy,No,,,,,,Mumbai,,,,,,,,,,
18662753,Al Lewis,21,10,1999,9,,Male,Steaming,Normal,Breakfast,55,58,3,Astringent,Calm,No,,,,,,Benglure,,,,,,,,,,
18661350,Al McKay,40,28,1980,8,,Female,Baking,Overweight,Breakfast,60,67,1,Sour,Romantic,No,,,,,,Delhi,,,,,,,,,,
18666348,Al Michaels,15,19,2005,1,,Male,Frying,Normal,Suffer,5,12,2,Bitter,Calm,No,Cheesy Pizza,,,Cheesy Pizza,Cheesy Pizza,Delhi,,,,,,,,,,
18664594,Al Neiman,66,19,1954,2,,Female,Poaching,Underweight,Suffer,50,52,2,Astringent,Calm,Yes,"Pasta, Sandwiches",,,"Pasta, Sandwiches","Pasta, Sandwiches",Jaipur,,,,,,,,,,
18663488,Al Pacino,29,30,1991,6,,Female,Poaching,Overweight,Dinner,25,28,3,Sour,Boredom,Yes,,,,,,Benglure,,,,,,,,,,
18661611,Al Pitrelli,26,20,1994,2,,Female,Steaming,Underweight,Suffer,35,39,3,Sour,party,No,,,,,,Delhi,,,,,,,,,,
18667385,Al Rosen,44,8,1976,3,,Female,Steaming,Underweight,Lunch,15,19,4,Salty,Angry,No,"Pizza, Cocktails, Saffron Rice, Pie, Sulemani Chai, Prawn Crackers, Waffles",,,"Pizza, Cocktails, Saffron Rice, Pie, Sulemani Chai, Prawn Crackers, Waffles","Pizza, Cocktails, Saffron Rice, Pie, Sulemani Chai, Prawn Crackers, Waffles",Delhi,,,,,,,,,,
18669268,Al Schnier,25,6,1995,3,,Male,Poaching,Overweight,Lunch,35,45,1,Astringent,Romantic,No,"Paratha, Palak Paneer",,,"Paratha, Palak Paneer","Paratha, Palak Paneer",Benglure,,,,,,,,,,
18662441,Al Stewart ,23,18,1997,5,,Male,Broiling,Overweight,Tiffin,30,34,2,Sour,Happy,Yes,"Appam, Chicken Biryani, Kuluki Sarbat, Panneer Butter Masala, Meen Pollichathu, Vellarikka Pattanam, Sea Food",,,"Appam, Chicken Biryani, Kuluki Sarbat, Panneer Butter Masala, Meen Pollichathu, Vellarikka Pattanam, Sea Food","Appam, Chicken Biryani, Kuluki Sarbat, Panneer Butter Masala, Meen Pollichathu, Vellarikka Pattanam, Sea Food",Kolkata,,,,,,,,,,
18669715,Al Waxman,22,11,1998,1,,Female,Baking,Normal,Tiffin,30,40,2,Bitter,Happy,Yes,,,,,,Mumbai,,,,,,,,,,
18669040,Alain Caron,45,16,1975,8,,Male,Roasting,Underweight,Suffer,5,15,4,Sour,Happy,Yes,,,,,,Kolkata,,,,,,,,,,
18667832,Alain Chabat,62,22,1958,6,,Female,Frying,Overweight,Tiffin,40,48,4,Sweet,Ominous,Yes,"Lassi, Raita, Dal Makhani, Panneer Butter Masala, Jalebi, Biryani, Paneer Tikka",,,"Lassi, Raita, Dal Makhani, Panneer Butter Masala, Jalebi, Biryani, Paneer Tikka","Lassi, Raita, Dal Makhani, Panneer Butter Masala, Jalebi, Biryani, Paneer Tikka",Benglure,,,,,,,,,,
18665347,Alain Johannes,73,11,1947,11,,Male,Frying,Underweight,Tiffin,35,44,1,Astringent,Boredom,Yes,,,,,,Benglure,,,,,,,,,,
18661015,Alain Resnais,59,27,1961,1,,Female,Frying,Underweight,Tiffin,60,66,4,Bitter,Ominous,No,,,,,,Benglure,,,,,,,,,,
18666267,Alain Rieder,40,26,1980,6,,Male,Frying,Overweight,Suffer,50,55,3,Sweet,Boredom,Yes,"Pork Chops, Craft Beer, Chicken Biryani, Chowmein, Drunken Chicken Wings, Cocktails, Mocktails",,,"Pork Chops, Craft Beer, Chicken Biryani, Chowmein, Drunken Chicken Wings, Cocktails, Mocktails","Pork Chops, Craft Beer, Chicken Biryani, Chowmein, Drunken Chicken Wings, Cocktails, Mocktails",Delhi,,,,,,,,,,
18662671,Alan Arkin,76,10,1944,2,,Female,Baking,Normal,Breakfast,10,18,4,Sweet,Calm,No,"Paratha, Chole Bhature, Lassi, Thali, Paneer Parantha",,,"Paratha, Chole Bhature, Lassi, Thali, Paneer Parantha","Paratha, Chole Bhature, Lassi, Thali, Paneer Parantha",Jaipur,,,,,,,,,,
18669157,Alan Autry,56,23,1964,5,,Female,Poaching,Overweight,Dinner,40,44,2,Pungent,Romantic,No,"Masala Prawn, Mutton Kosha, Thali, Mutton Curry, Luchi, Fish Cutlet, Bengali Pulao",,,"Masala Prawn, Mutton Kosha, Thali, Mutton Curry, Luchi, Fish Cutlet, Bengali Pulao","Masala Prawn, Mutton Kosha, Thali, Mutton Curry, Luchi, Fish Cutlet, Bengali Pulao",Delhi,,,,,,,,,,
18667874,Alan Berg,38,12,1982,6,,Male,Frying,Normal,Breakfast,55,64,3,Sour,Happy,Yes,"Buttermilk, Jal-jeera, Churma, Palak Kofta, Lassi, Gulab Jamun, Dahi Bhindi",,,"Buttermilk, Jal-jeera, Churma, Palak Kofta, Lassi, Gulab Jamun, Dahi Bhindi","Buttermilk, Jal-jeera, Churma, Palak Kofta, Lassi, Gulab Jamun, Dahi Bhindi",Jaipur,,,,,,,,,,
18663882,Alan Bergman,41,1,1979,5,,Female,Poaching,Normal,Lunch,35,43,1,Sour,Happy,Yes,,,,,,Mumbai,,,,,,,,,,
18665464,Alan Brinkley,47,1,1973,3,,Female,Poaching,Normal,Suffer,35,44,4,Sweet,Sadness,No,"Burgers, Mocha Frappe, French Fries, Maharaja Mac, Oreo Shake, Egg Wrap",,,"Burgers, Mocha Frappe, French Fries, Maharaja Mac, Oreo Shake, Egg Wrap","Burgers, Mocha Frappe, French Fries, Maharaja Mac, Oreo Shake, Egg Wrap",Kolkata,,,,,,,,,,
18662910,Alan Colmes,8,18,2012,12,,Male,Steaming,Normal,Dinner,15,24,2,Sweet,Calm,No,,,,,,Benglure,,,,,,,,,,
18663518,Alan Davey ,32,23,1988,12,,Female,Simmering,Overweight,Lunch,50,53,2,Bitter,Happy,Yes,Waffles,,,Waffles,Waffles,Kolkata,,,,,,,,,,
18670877,Alan Dershowitz,76,23,1944,12,,Male,Roasting,Underweight,Breakfast,35,41,3,Astringent,Romantic,No,"Pothichoru, Roast Chicken, Fish Fry",,,"Pothichoru, Roast Chicken, Fish Fry","Pothichoru, Roast Chicken, Fish Fry",Delhi,,,,,,,,,,
18663252,Alan Emslie,35,28,1985,1,,Female,Simmering,Normal,Dinner,45,53,2,Bitter,Romantic,No,"Waffles, Burgers, Masala Fries, Crunchy Veg Burger, Tiramisu, Chocolate Pancakes, Oreo Shake",,,"Waffles, Burgers, Masala Fries, Crunchy Veg Burger, Tiramisu, Chocolate Pancakes, Oreo Shake","Waffles, Burgers, Masala Fries, Crunchy Veg Burger, Tiramisu, Chocolate Pancakes, Oreo Shake",Mumbai,,,,,,,,,,
18664513,Alan Feinberg,67,22,1953,2,,Male,Frying,Normal,Breakfast,20,27,3,Sweet,Angry,Yes,,,,,,Benglure,,,,,,,,,,
18661013,Alan Freed,50,15,1970,7,,Male,Baking,Underweight,Dinner,60,66,3,Sweet,Ominous,Yes,"Momos, Chilli Mushroom, Chop Suey, Sweet Corn Soup, Clear Soup, Hakka Noodles, Honey Chilli Potatoes",,,"Momos, Chilli Mushroom, Chop Suey, Sweet Corn Soup, Clear Soup, Hakka Noodles, Honey Chilli Potatoes","Momos, Chilli Mushroom, Chop Suey, Sweet Corn Soup, Clear Soup, Hakka Noodles, Honey Chilli Potatoes",Jaipur,,,,,,,,,,
18663736,Alan Gelfand,51,17,1969,6,,Male,Simmering,Normal,Suffer,50,60,3,Sour,Calm,No,"Chaat, Chole Bhature, Raj Kachori, Thali, Rasmalai, Paratha, Pav Bhaji",,,"Chaat, Chole Bhature, Raj Kachori, Thali, Rasmalai, Paratha, Pav Bhaji","Chaat, Chole Bhature, Raj Kachori, Thali, Rasmalai, Paratha, Pav Bhaji",Jaipur,,,,,,,,,,
18665369,Alan Greenspan,75,19,1945,6,,Male,Simmering,Underweight,Lunch,55,58,2,Astringent,Angry,No,,,,,,Benglure,,,,,,,,,,
18665396,Alan Guth,71,29,1949,5,,Male,Broiling,Overweight,Lunch,10,12,1,Astringent,Sadness,No,"Fish, Rasmalai, Doi Katla, Aalo Bhaja, Bhetki Paturi, Chicken Kasha, Aloo Posto",,,"Fish, Rasmalai, Doi Katla, Aalo Bhaja, Bhetki Paturi, Chicken Kasha, Aloo Posto","Fish, Rasmalai, Doi Katla, Aalo Bhaja, Bhetki Paturi, Chicken Kasha, Aloo Posto",Mumbai,,,,,,,,,,
18670309,Alan Heeger,36,24,1984,10,,Female,Frying,Underweight,Suffer,15,18,1,Sour,Stress,No,"Noodles, Mocktails, Honey Chilli Potatoes, Veg Ball Manchurian, Kung Pao Chicken, Momos, Pepper Chicken",,,"Noodles, Mocktails, Honey Chilli Potatoes, Veg Ball Manchurian, Kung Pao Chicken, Momos, Pepper Chicken","Noodles, Mocktails, Honey Chilli Potatoes, Veg Ball Manchurian, Kung Pao Chicken, Momos, Pepper Chicken",Jaipur,,,,,,,,,,
18668907,Alan J. Pakula,48,16,1972,9,,Female,Baking,Normal,Tiffin,45,55,3,Sour,Happy,Yes,"Pizza, Garlic Bread",,,"Pizza, Garlic Bread","Pizza, Garlic Bread",Jaipur,,,,,,,,,,
18670359,Alan J. Perlis,54,26,1966,9,,Male,Simmering,Underweight,Lunch,10,12,4,Astringent,Boredom,Yes, ('Rated 2.0',,, ('Rated 2.0', ('Rated 2.0',Benglure,,,,,,,,,,
18670167,Alan Jackson,31,17,1989,4,,Male,Roasting,Normal,Suffer,25,33,4,Pungent,Sadness,Yes,"Tortilla Chips, Tabasco Pizza, Salsa, Mixed Sauce Pasta, White Sauce Pasta, Manali Pizza, Nawabi Pizza",,,"Tortilla Chips, Tabasco Pizza, Salsa, Mixed Sauce Pasta, White Sauce Pasta, Manali Pizza, Nawabi Pizza","Tortilla Chips, Tabasco Pizza, Salsa, Mixed Sauce Pasta, White Sauce Pasta, Manali Pizza, Nawabi Pizza",Benglure,,,,,,,,,,
18665630,Alan Jackson ,45,4,1975,1,,Male,Roasting,Normal,Suffer,10,18,3,Pungent,Stress,No,,,,,,Delhi,,,,,,,,,,
18668520,Alan Jay Lerner,45,18,1975,10,,Female,Simmering,Overweight,Lunch,25,35,4,Sour,Romantic,No,,,,,,Delhi,,,,,,,,,,
18666421,Alan Keyes,75,10,1945,11,,Female,Simmering,Normal,Breakfast,25,31,2,Astringent,Lonely,No,"French Toast, Masala Omelette, Pasta, Egg Paratha, Caramel Custard, Biryani, Penne Alfredo",,,"French Toast, Masala Omelette, Pasta, Egg Paratha, Caramel Custard, Biryani, Penne Alfredo","French Toast, Masala Omelette, Pasta, Egg Paratha, Caramel Custard, Biryani, Penne Alfredo",Jaipur,,,,,,,,,,
18663713,Alan King,70,10,1950,1,,Female,Poaching,Overweight,Tiffin,20,28,3,Sweet,Stress,No,Noodles,,,Noodles,Noodles,Delhi,,,,,,,,,,
18667476,Alan Lancaster ,68,29,1952,4,,Female,Simmering,Underweight,Dinner,15,20,2,Sweet,party,Yes, 'RATED\n  Worst food and it smells like hell.. Very dissapointed... Please improve the food quality.. Very bad food and smells like hell specially the momos'),,, 'RATED\n  Worst food and it smells like hell.. Very dissapointed... Please improve the food quality.. Very bad food and smells like hell specially the momos'), 'RATED\n  Worst food and it smells like hell.. Very dissapointed... Please improve the food quality.. Very bad food and smells like hell specially the momos'),Jaipur,,,,,,,,,,
18662807,Alan Longmuir ,66,3,1954,4,,Male,Frying,Underweight,Dinner,60,62,4,Sour,Boredom,Yes,,,,,,Kolkata,,,,,,,,,,
18661099,Alan Menken,9,30,2011,10,,Female,Simmering,Normal,Breakfast,20,27,3,Bitter,party,Yes,,,,,,Kolkata,,,,,,,,,,
18663987,Alan Miller,40,22,1980,1,,Male,Baking,Normal,Tiffin,60,69,4,Astringent,Boredom,No,,,,,,Jaipur,,,,,,,,,,
18668342,Alan Moore,35,18,1985,9,,Female,Simmering,Normal,Breakfast,20,26,1,Bitter,Romantic,Yes,,,,,,Mumbai,,,,,,,,,,
18667255,Alan Oppenheimer,46,3,1974,5,,Male,Simmering,Overweight,Dinner,10,16,3,Salty,Angry,No,"Noodles, Corn Momo, Manchurian, Momo Platter, Veg Momos, Potato Momos, Tandoori Momos",,,"Noodles, Corn Momo, Manchurian, Momo Platter, Veg Momos, Potato Momos, Tandoori Momos","Noodles, Corn Momo, Manchurian, Momo Platter, Veg Momos, Potato Momos, Tandoori Momos",Jaipur,,,,,,,,,,
18665959,Alan Paul,68,14,1952,7,,Female,Frying,Underweight,Lunch,60,66,4,Bitter,Angry,Yes,,,,,,Benglure,,,,,,,,,,
18664660,Alan Price ,62,10,1958,8,,Male,Baking,Normal,Dinner,25,33,2,Salty,Sadness,Yes,"Cocktails, Ghee Roast Mutton, Mocktails, Chicken Biryani, Malai Kofta, Chicken Chatpata, Fish",,,"Cocktails, Ghee Roast Mutton, Mocktails, Chicken Biryani, Malai Kofta, Chicken Chatpata, Fish","Cocktails, Ghee Roast Mutton, Mocktails, Chicken Biryani, Malai Kofta, Chicken Chatpata, Fish",Jaipur,,,,,,,,,,
18668987,Alan Rickman,10,30,2010,4,,Female,Simmering,Normal,Tiffin,55,61,1,Salty,Calm,No,,,,,,Mumbai,,,,,,,,,,
18662470,Alan Scott,46,18,1974,12,,Male,Grilling,Overweight,Dinner,5,10,1,Astringent,Stress,No,"Mutton Curry, Chicken Fry, Chicken Biryani, Chicken Curry",,,"Mutton Curry, Chicken Fry, Chicken Biryani, Chicken Curry","Mutton Curry, Chicken Fry, Chicken Biryani, Chicken Curry",Kolkata,,,,,,,,,,
18669795,Alan Sherman,52,12,1968,7,,Male,Broiling,Underweight,Suffer,40,47,4,Sour,Angry,No,"Chicken Tikka, Kheer, Butter Chicken, Dal Makhani, Makke Ki Roti, Lassi, Paratha",,,"Chicken Tikka, Kheer, Butter Chicken, Dal Makhani, Makke Ki Roti, Lassi, Paratha","Chicken Tikka, Kheer, Butter Chicken, Dal Makhani, Makke Ki Roti, Lassi, Paratha",Kolkata,,,,,,,,,,
18668235,Alan Sokal,23,2,1997,4,,Female,Steaming,Normal,Dinner,5,11,4,Astringent,party,Yes,,,,,,Mumbai,,,,,,,,,,
18662491,Alan Turing,12,29,2008,11,,Male,Steaming,Normal,Lunch,15,23,1,Salty,Sadness,Yes,,,,,,Delhi,,,,,,,,,,
18669994,Alan White,51,5,1969,3,,Male,Baking,Underweight,Breakfast,25,32,3,Bitter,Stress,No,"Ginger Tea, Ginger Chai, Banana Cake, Masala Chai, Egg Sandwich, Vada Pav",,,"Ginger Tea, Ginger Chai, Banana Cake, Masala Chai, Egg Sandwich, Vada Pav","Ginger Tea, Ginger Chai, Banana Cake, Masala Chai, Egg Sandwich, Vada Pav",Kolkata,,,,,,,,,,
18669584,Alan Wilson,71,16,1949,6,,Female,Frying,Normal,Lunch,5,9,4,Sour,Happy,Yes,,,,,,Jaipur,,,,,,,,,,
18666822,Alanis Morissette,48,22,1972,4,,Male,Grilling,Overweight,Lunch,40,42,1,Pungent,party,Yes,"Burgers, Chicken Popcorn, Peri Peri Chicken, Wings, Peri Peri Burger, Fries, Crunchy Veg Burger",,,"Burgers, Chicken Popcorn, Peri Peri Chicken, Wings, Peri Peri Burger, Fries, Crunchy Veg Burger","Burgers, Chicken Popcorn, Peri Peri Chicken, Wings, Peri Peri Burger, Fries, Crunchy Veg Burger",Mumbai,,,,,,,,,,
18666693,"Alastor ""Mad Eye"" Moody",67,27,1953,12,,Female,Steaming,Normal,Tiffin,35,45,1,Sweet,Stress,Yes,"Lassi, Chole, Palak Paneer, Chaap, Paneer Tikka, Panneer Butter Masala, Paratha",,,"Lassi, Chole, Palak Paneer, Chaap, Paneer Tikka, Panneer Butter Masala, Paratha","Lassi, Chole, Palak Paneer, Chaap, Paneer Tikka, Panneer Butter Masala, Paratha",Kolkata,,,,,,,,,,
18667823,Albe Bonacci,34,21,1986,5,,Male,Simmering,Underweight,Suffer,35,37,4,Pungent,Boredom,Yes,,,,,,Jaipur,,,,,,,,,,
18661804,Albert Abraham Michelson,9,3,2011,8,,Female,Grilling,Overweight,Breakfast,40,44,4,Pungent,Ominous,Yes,"Paratha, Chicken Curry",,,"Paratha, Chicken Curry","Paratha, Chicken Curry",Delhi,,,,,,,,,,
18664747,Albert Axelrod,57,16,1963,1,,Female,Simmering,Underweight,Suffer,5,15,3,Sweet,party,Yes,,,,,,Delhi,,,,,,,,,,
18661648,Albert Bernstein,40,13,1980,11,,Male,Frying,Underweight,Dinner,55,63,3,Bitter,Stress,Yes,"Thick Shakes, Sandwiches, Pasta, Mocktails",,,"Thick Shakes, Sandwiches, Pasta, Mocktails","Thick Shakes, Sandwiches, Pasta, Mocktails",Mumbai,,,,,,,,,,
18665309,Albert Brooks,52,3,1968,9,,Female,Simmering,Overweight,Tiffin,40,50,3,Salty,Happy,Yes,"Burgers, Mojito, Lamb Burger, French Fries, Hot Dog, Bbq Burger, Wedges",,,"Burgers, Mojito, Lamb Burger, French Fries, Hot Dog, Bbq Burger, Wedges","Burgers, Mojito, Lamb Burger, French Fries, Hot Dog, Bbq Burger, Wedges",Jaipur,,,,,,,,,,
18668022,Albert Collins ,61,7,1959,2,,Female,Steaming,Normal,Breakfast,25,27,4,Bitter,Happy,No,"Firni, Rolls, Egg Roll, Chicken Biryani, Mutton Biryani, Calcutta Biryani, Haleem",,,"Firni, Rolls, Egg Roll, Chicken Biryani, Mutton Biryani, Calcutta Biryani, Haleem","Firni, Rolls, Egg Roll, Chicken Biryani, Mutton Biryani, Calcutta Biryani, Haleem",Kolkata,,,,,,,,,,
18664449,Albert De Salvo ,61,8,1959,10,,Female,Frying,Normal,Tiffin,10,17,2,Astringent,Angry,Yes,"Fish Fry, Crab Sukha, Chicken Biryani, Fish Curry, Murgh Ghee Roast, Roti, Naan",,,"Fish Fry, Crab Sukha, Chicken Biryani, Fish Curry, Murgh Ghee Roast, Roti, Naan","Fish Fry, Crab Sukha, Chicken Biryani, Fish Curry, Murgh Ghee Roast, Roti, Naan",Mumbai,,,,,,,,,,
18667723,Albert Einstein,24,15,1996,8,,Male,Grilling,Underweight,Suffer,35,40,4,Pungent,Angry,Yes,,,,,,Delhi,,,,,,,,,,
18668247,Albert Fish:,10,28,2010,9,,Male,Baking,Underweight,Lunch,50,59,1,Astringent,Sadness,No,,,,,,Delhi,,,,,,,,,,
18667728,Albert Goldbarth,75,15,1945,11,,Female,Broiling,Normal,Tiffin,40,49,1,Bitter,Boredom,No,,,,,,Delhi,,,,,,,,,,
18664704,Albert Hammond ,32,27,1988,8,,Female,Grilling,Underweight,Breakfast,10,14,2,Astringent,Stress,No,,,,,,Benglure,,,,,,,,,,
18661605,Albert Kahn,25,29,1995,6,,Male,Poaching,Normal,Breakfast,15,17,2,Sweet,Boredom,Yes,,,,,,Benglure,,,,,,,,,,
18661492,Albert King,57,29,1963,4,,Female,Broiling,Overweight,Dinner,55,57,3,Astringent,Sadness,No,"Pizza, Garlic Bread, Chicken Lasagne",,,"Pizza, Garlic Bread, Chicken Lasagne","Pizza, Garlic Bread, Chicken Lasagne",Jaipur,,,,,,,,,,
18668270,Albert Lasker,63,15,1957,6,,Female,Baking,Normal,Suffer,15,21,1,Sweet,Stress,Yes,,,,,,Mumbai,,,,,,,,,,
18668109,Albert Lee ,52,10,1968,1,,Female,Simmering,Underweight,Lunch,25,27,3,Salty,Lonely,Yes,"Burgers, Sandwiches, Pizza, French Fries, Cheesecake",,,"Burgers, Sandwiches, Pizza, French Fries, Cheesecake","Burgers, Sandwiches, Pizza, French Fries, Cheesecake",Benglure,,,,,,,,,,
18662110,Albert Libchaber,32,6,1988,12,,Male,Baking,Overweight,Dinner,25,32,3,Sweet,Angry,Yes,"Burgers, Egg Salad, Pasta, Pancakes, Lasagne, Pizza, Lime Soda",,,"Burgers, Egg Salad, Pasta, Pancakes, Lasagne, Pizza, Lime Soda","Burgers, Egg Salad, Pasta, Pancakes, Lasagne, Pizza, Lime Soda",Jaipur,,,,,,,,,,
18668229,Albert Michelson,61,7,1959,3,,Male,Roasting,Underweight,Lunch,15,22,4,Sweet,Boredom,Yes,"Sea Food, Neer Dosa",,,"Sea Food, Neer Dosa","Sea Food, Neer Dosa",Benglure,,,,,,,,,,
18666437,Albert Pujols,78,13,1942,9,,Female,Grilling,Underweight,Tiffin,55,61,4,Astringent,Romantic,Yes,"Sea Food, Anjal Masala Fry, Fish Curry, Thali, Neer Dosa",,,"Sea Food, Anjal Masala Fry, Fish Curry, Thali, Neer Dosa","Sea Food, Anjal Masala Fry, Fish Curry, Thali, Neer Dosa",Kolkata,,,,,,,,,,
18662990,Albert S. Bregman,47,21,1973,3,,Female,Steaming,Overweight,Suffer,60,66,3,Bitter,Sadness,No,,,,,,Benglure,,,,,,,,,,
18664973,Albert Sabin,37,9,1983,6,,Male,Broiling,Normal,Suffer,50,59,1,Astringent,Lonely,Yes,,,,,,Benglure,,,,,,,,,,
18662138,Albert Schatz,77,10,1943,8,,Male,Roasting,Overweight,Tiffin,45,54,2,Sweet,Sadness,No,,,,,,Jaipur,,,,,,,,,,
18668761,Albert Von Tilzer,14,21,2006,3,,Female,Roasting,Underweight,Suffer,5,14,2,Salty,Angry,Yes,"Chicken Biryani, Butter Chicken",,,"Chicken Biryani, Butter Chicken","Chicken Biryani, Butter Chicken",Benglure,,,,,,,,,,
18663398,Alberto Moravia,29,22,1991,4,,Male,Baking,Normal,Tiffin,35,42,1,Pungent,Romantic,No,,,,,,Kolkata,,,,,,,,,,
18666005,Alberto Ponce ,56,13,1964,12,,Female,Roasting,Normal,Lunch,60,67,4,Salty,Romantic,Yes,,,,,,Jaipur,,,,,,,,,,
18661161,Albus Dumbledore,41,12,1979,2,,Male,Frying,Normal,Dinner,10,19,3,Pungent,Sadness,No,"Sea Food, Mocktails, Noodles, Murgh Ghee Roast, Cocktails, Tom Yum Soup, Spring Roll",,,"Sea Food, Mocktails, Noodles, Murgh Ghee Roast, Cocktails, Tom Yum Soup, Spring Roll","Sea Food, Mocktails, Noodles, Murgh Ghee Roast, Cocktails, Tom Yum Soup, Spring Roll",Kolkata,,,,,,,,,,
18667920,Aldo Romano,34,9,1986,12,,Male,Simmering,Underweight,Tiffin,40,47,4,Salty,Lonely,Yes,"Chicken Burger, English Breakfast, Corn Sandwich, French Fries, Bacon Fry, Beef Burger, Omelette",,,"Chicken Burger, English Breakfast, Corn Sandwich, French Fries, Bacon Fry, Beef Burger, Omelette","Chicken Burger, English Breakfast, Corn Sandwich, French Fries, Bacon Fry, Beef Burger, Omelette",Jaipur,,,,,,,,,,
18669711,Alec Baillie,17,17,2003,4,,Female,Baking,Overweight,Suffer,20,24,2,Salty,Stress,Yes,,,,,,Delhi,,,,,,,,,,
18664973,Alec Baldwin,34,2,1986,6,,Female,Baking,Normal,Lunch,50,57,1,Pungent,Lonely,Yes,,,,,,Mumbai,,,,,,,,,,
18669267,Alec Templeton,32,18,1988,10,,Male,Baking,Normal,Dinner,55,62,3,Bitter,Stress,Yes,,,,,,Kolkata,,,,,,,,,,
18670765,Alejandro Jodorowsky,31,17,1989,1,,Male,Poaching,Underweight,Breakfast,5,8,1,Salty,Calm,Yes,,,,,,Jaipur,,,,,,,,,,
18661512,Aleksander Sergeyevich Pushkin,61,7,1959,4,,Male,Grilling,Overweight,Tiffin,55,65,2,Sour,Boredom,Yes,,,,,,Kolkata,,,,,,,,,,
18668326,Alessandra Belloni,17,19,2003,10,,Male,Grilling,Underweight,Tiffin,15,24,4,Sweet,Stress,No,,,,,,Benglure,,,,,,,,,,
18665712,Alessandra Gambini,29,28,1991,9,,Male,Roasting,Overweight,Suffer,50,54,1,Salty,Lonely,No,,,,,,Mumbai,,,,,,,,,,
18669428,Alessandro Casci,59,8,1961,12,,Female,Simmering,Overweight,Dinner,60,62,2,Astringent,Sadness,No,"Egg Biryani, Tandoori Chicken, Chicken Biryani, Paneer Tikka, Mutton Biryani, Noodles, Dal Tadka",,,"Egg Biryani, Tandoori Chicken, Chicken Biryani, Paneer Tikka, Mutton Biryani, Noodles, Dal Tadka","Egg Biryani, Tandoori Chicken, Chicken Biryani, Paneer Tikka, Mutton Biryani, Noodles, Dal Tadka",Delhi,,,,,,,,,,
18663876,Alessandro Del Piero,16,28,2004,12,,Male,Baking,Underweight,Tiffin,10,20,3,Sour,party,Yes,,,,,,Delhi,,,,,,,,,,
18667538,Alessandro Fabbri ,67,21,1953,10,,Male,Poaching,Overweight,Tiffin,15,24,4,Salty,Sadness,No,"Icecream Cake, Brownie, Waffles, Chocolate Icecreams, Thick Shakes",,,"Icecream Cake, Brownie, Waffles, Chocolate Icecreams, Thick Shakes","Icecream Cake, Brownie, Waffles, Chocolate Icecreams, Thick Shakes",Kolkata,,,,,,,,,,
18669661,Alessandro Nesta ,51,17,1969,8,,Female,Steaming,Underweight,Suffer,60,65,2,Astringent,Angry,Yes,"Aloo Paratha, Manchurian",,,"Aloo Paratha, Manchurian","Aloo Paratha, Manchurian",Mumbai,,,,,,,,,,
